Timestamp,Arena1_ADC,Arena2_ADC,Arena3_ADC,Arena4_ADC,Arena5_ADC,Arena6_ADC,Arena7_ADC,Arena8_ADC,Arena9_ADC,Arena10_ADC,Arena11_ADC,Arena12_ADC,Arena13_ADC,Arena14_ADC,Arena15_ADC,Arena16_ADC,Arena1_LeftCount,Arena1_RightCount,Arena1_TotalCount,Arena1_Preference,Arena2_LeftCount,Arena2_RightCount,Arena2_TotalCount,Arena2_Preference,Arena3_LeftCount,Arena3_RightCount,Arena3_TotalCount,Arena3_Preference,Arena4_LeftCount,Arena4_RightCount,Arena4_TotalCount,Arena4_Preference,Arena5_LeftCount,Arena5_RightCount,Arena5_TotalCount,Arena5_Preference,Arena6_LeftCount,Arena6_RightCount,Arena6_TotalCount,Arena6_Preference,Arena7_LeftCount,Arena7_RightCount,Arena7_TotalCount,Arena7_Preference,Arena8_LeftCount,Arena8_RightCount,Arena8_TotalCount,Arena8_Preference,Arena9_LeftCount,Arena9_RightCount,Arena9_TotalCount,Arena9_Preference,Arena10_LeftCount,Arena10_RightCount,Arena10_TotalCount,Arena10_Preference,Arena11_LeftCount,Arena11_RightCount,Arena11_TotalCount,Arena11_Preference,Arena12_LeftCount,Arena12_RightCount,Arena12_TotalCount,Arena12_Preference,Arena13_LeftCount,Arena13_RightCount,Arena13_TotalCount,Arena13_Preference,Arena14_LeftCount,Arena14_RightCount,Arena14_TotalCount,Arena14_Preference,Arena15_LeftCount,Arena15_RightCount,Arena15_TotalCount,Arena15_Preference,Arena16_LeftCount,Arena16_RightCount,Arena16_TotalCount,Arena16_Preference
2025-02-09T20:34:46.222696,23638.209007321144,12665.142942503246,23342.745082214056,11618.00373305929,28203.125031773452,28188.197442322333,14289.180977447819,12696.82763395773,10225.565261735743,28231.791428813063,14335.966375381035,24986.9950594904,12341.379427050848,22216.493767527132,28119.318237596264,14310.103429225055,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,1,1,-1.000,0,0,0,0.000
2025-02-09T20:34:46.316953,10033.14794014776,14325.241933344474,13760.367401456208,12348.413068845188,29389.425304630375,12462.233159544005,11369.624577687458,12337.902616256451,13541.968596581975,14653.53860091711,14108.2262810383,10549.784728801063,29802.40222782638,14460.889680449269,29478.3577353955,29562.314558043243,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,0,1,1,-1.000
2025-02-09T20:34:46.411325,28837.277427123907,11533.5997449937,22009.54805972139,29104.054578882384,10451.872139543779,11778.385614318975,10180.472125722346,14793.064691312982,14075.596432172657,24932.10018903101,14535.437123841095,10400.08857876542,10221.017144875019,12161.95508110095,11720.414171161565,14071.883451436901,1,1,2,0.000,0,0,0,0.000,2,0,2,1.000,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,1,1,2,0.000,0,0,0,0.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,0,1,1,-1.000
2025-02-09T20:34:46.511310,11677.65238876674,29400.297295752196,24521.592007333147,10625.304749612425,13007.077255426042,10630.600035069665,14252.897677664398,13790.432781811542,21434.018139436095,13491.99881489724,22304.629399241967,11786.451653099375,14785.188263536698,14545.568964071163,13499.30983606196,10147.49908623454,1,1,2,0.000,0,1,1,-1.000,2,0,2,1.000,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,0,1,1,-1.000
2025-02-09T20:34:46.612394,28019.111819151614,13748.260025192238,13200.749724667732,11377.759267966983,23501.53882689136,14958.51753878549,12819.849156060744,12142.685530043202,12712.03521204009,10596.40634151199,12996.153029033956,10831.312668746457,11947.907531380115,28911.021705909607,13045.84752900552,22974.544179701694,1,2,3,-0.333,0,1,1,-1.000,2,0,2,1.000,0,1,1,-1.000,1,1,2,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000,1,1,2,0.000,0,1,1,-1.000,1,1,2,0.000
2025-02-09T20:34:46.712322,22916.264481522998,10089.386717035877,14188.250829993893,10695.752884347045,14409.236543735404,12070.715380041445,13756.885116412901,14413.155099554957,13501.9696912595,14336.26694791442,24551.61627245345,12960.768685985298,14459.569611236158,14805.10252506174,13926.679160850555,24967.008159589066,1,2,3,-0.333,0,1,1,-1.000,2,0,2,1.000,0,1,1,-1.000,1,1,2,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000,1,1,2,0.000,2,0,2,1.000,1,0,1,1.000,0,1,1,-1.000,1,1,2,0.000,0,1,1,-1.000,1,1,2,0.000
2025-02-09T20:34:46.811390,14125.108369802567,11263.489966302226,23569.275784018162,12527.826650736944,12218.453380767922,10470.403940769294,23000.36256231322,10838.015912536139,10711.050319846567,10339.226792282861,10832.68873466119,13831.828224931782,29357.7291733008,22207.82041422603,22759.491329310917,12668.629608291258,1,2,3,-0.333,0,1,1,-1.000,3,0,3,1.000,0,1,1,-1.000,1,1,2,0.000,0,1,1,-1.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,1,1,2,0.000,2,0,2,1.000,1,0,1,1.000,0,2,2,-1.000,2,1,3,0.333,1,1,2,0.000,1,1,2,0.000
2025-02-09T20:34:46.911519,11420.216043311762,13993.730942560507,28579.17817975775,13218.216291215074,11207.529590133603,28781.974235279027,14957.636593838262,28770.10175566237,13299.208982469581,11068.5569697084,28257.799052585317,13743.427542924175,10620.454071097132,29429.83802512465,11545.456151783124,22040.024834506396,1,2,3,-0.333,0,1,1,-1.000,3,0,3,1.000,0,1,1,-1.000,1,1,2,0.000,0,2,2,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,1,1,2,0.000,2,1,3,0.333,1,0,1,1.000,0,2,2,-1.000,2,1,3,0.333,1,1,2,0.000,2,1,3,0.333
2025-02-09T20:34:47.011265,14082.4178831559,22195.512626407555,10922.07345164518,29710.5718665527,11909.883984115977,12813.736941954205,13528.930510172031,11463.551477614967,11705.23066560894,23423.34893067759,24221.55172707495,22207.880674201853,14844.778960558924,13584.460205499601,12750.239131806009,10783.831493558271,1,2,3,-0.333,1,1,2,0.000,3,0,3,1.000,0,2,2,-1.000,1,1,2,0.000,0,2,2,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,2,1,3,0.333,2,1,3,0.333,2,0,2,1.000,0,2,2,-1.000,2,1,3,0.333,1,1,2,0.000,2,1,3,0.333
2025-02-09T20:34:47.111276,13383.883002365486,14045.901917850342,13664.872606622499,29916.86629216165,11848.435713178125,13019.632797403827,10113.376237122873,14552.913823574025,11463.355297071228,14385.372603931746,14578.512014718366,13003.37211922116,10372.282357599028,13052.552075217383,29844.8970565113,14260.618654564018,1,2,3,-0.333,1,1,2,0.000,3,0,3,1.000,0,2,2,-1.000,1,1,2,0.000,0,2,2,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,2,1,3,0.333,2,1,3,0.333,2,0,2,1.000,0,2,2,-1.000,2,1,3,0.333,1,2,3,-0.333,2,1,3,0.333
2025-02-09T20:34:47.211246,24793.93635979929,23563.63930774037,12800.117013086661,12680.521869321272,12927.347419151358,24446.87565748292,14398.34867923128,11087.866525096368,29425.748278964627,12615.560267590925,22789.394278152242,12602.137457153032,11606.88401705961,29250.008820498897,13491.756226335441,28727.796517042883,2,2,4,0.000,2,1,3,0.333,3,0,3,1.000,0,2,2,-1.000,1,1,2,0.000,1,2,3,-0.333,1,0,1,1.000,0,1,1,-1.000,1,1,2,0.000,2,1,3,0.333,3,1,4,0.500,2,0,2,1.000,0,2,2,-1.000,2,2,4,0.000,1,2,3,-0.333,2,2,4,0.000
