Timestamp,Arena1_ADC,Arena2_ADC,Arena3_ADC,Arena4_ADC,Arena5_ADC,Arena6_ADC,Arena7_ADC,Arena8_ADC,Arena9_ADC,Arena10_ADC,Arena11_ADC,Arena12_ADC,Arena13_ADC,Arena14_ADC,Arena15_ADC,Arena16_ADC,Arena1_LeftCount,Arena1_RightCount,Arena1_TotalCount,Arena1_Preference,Arena2_LeftCount,Arena2_RightCount,Arena2_TotalCount,Arena2_Preference,Arena3_LeftCount,Arena3_RightCount,Arena3_TotalCount,Arena3_Preference,Arena4_LeftCount,Arena4_RightCount,Arena4_TotalCount,Arena4_Preference,Arena5_LeftCount,Arena5_RightCount,Arena5_TotalCount,Arena5_Preference,Arena6_LeftCount,Arena6_RightCount,Arena6_TotalCount,Arena6_Preference,Arena7_LeftCount,Arena7_RightCount,Arena7_TotalCount,Arena7_Preference,Arena8_LeftCount,Arena8_RightCount,Arena8_TotalCount,Arena8_Preference,Arena9_LeftCount,Arena9_RightCount,Arena9_TotalCount,Arena9_Preference,Arena10_LeftCount,Arena10_RightCount,Arena10_TotalCount,Arena10_Preference,Arena11_LeftCount,Arena11_RightCount,Arena11_TotalCount,Arena11_Preference,Arena12_LeftCount,Arena12_RightCount,Arena12_TotalCount,Arena12_Preference,Arena13_LeftCount,Arena13_RightCount,Arena13_TotalCount,Arena13_Preference,Arena14_LeftCount,Arena14_RightCount,Arena14_TotalCount,Arena14_Preference,Arena15_LeftCount,Arena15_RightCount,Arena15_TotalCount,Arena15_Preference,Arena16_LeftCount,Arena16_RightCount,Arena16_TotalCount,Arena16_Preference
2025-02-09T20:41:25.644429,28427.46101158731,10358.960027828018,22981.550819958495,12275.44916886931,10163.720490867545,11030.065370950135,11943.09897260951,13349.190430948842,13632.580852015259,12700.261638185175,11896.78276252931,10297.649038055482,11549.152293383033,12365.381088105127,10541.128121558002,21437.70718066886,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000
2025-02-09T20:41:25.739847,14442.805545946514,12230.730166020923,13459.476873969255,21907.44798290838,13612.09198521832,28069.750493621767,22068.829265202174,12099.467647409601,23182.98559896122,13656.385044573455,12315.981391738229,11210.535658535395,29469.386091864944,10082.584779353878,11328.351318604457,13073.60437636888,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000
2025-02-09T20:41:25.834203,28195.794740329795,12123.69552394946,10872.267155534722,28622.346103090502,10746.144608959285,29824.867745860654,10602.165957629815,12471.850025373586,13518.841151926661,10245.73132647608,24937.12149782481,10739.1270751973,22437.94065226212,28457.79524403325,11376.343106680042,14714.855002436954,0,2,2,-1.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000
2025-02-09T20:41:25.929300,29814.40361191762,13693.068573007607,28014.08066250151,14700.881860043133,13579.222755785191,14739.219748495027,14756.96834038922,11633.53423755539,12856.394595576114,21251.703334376885,29243.664782623193,13745.83995897003,23479.489780751548,12488.951838240857,29722.287448780775,14303.424953699212,0,2,2,-1.000,0,0,0,0.000,1,1,2,0.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,1,0,1,1.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,1,0,1,1.000
2025-02-09T20:41:26.025115,23593.984485362555,23578.640540395725,12369.651358633511,11731.877773918077,22923.752353154578,24564.330273149702,23062.86812126661,11753.033539301327,29872.878391321956,11672.258931443914,23178.627121597703,11615.151749750523,23870.264340668884,14253.444957620726,21270.04441292722,13670.000238464312,0,2,2,-1.000,1,0,1,1.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,1,1,2,0.000,2,0,2,1.000,0,0,0,0.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,1,0,1,1.000
2025-02-09T20:41:26.119116,21072.52408338318,13141.297219178166,28942.44575202625,28356.9188424171,14048.536895439338,24347.27914780595,14838.551197363884,12478.691319907333,13545.845790619946,12204.585122261227,28505.33080769546,12660.497119960019,14918.266015813066,11652.814669100813,12145.122427361846,14384.78547613277,0,2,2,-1.000,1,0,1,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,2,0,2,1.000,0,0,0,0.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,1,0,1,1.000
2025-02-09T20:41:26.214760,12056.435186992421,11681.606583959283,13320.24555876296,14824.151952131495,14992.835595584776,22126.98394344024,11984.289192406315,12316.00834368448,10152.899045748458,12587.527332707758,10477.243548483582,10671.619887782512,21627.0005737728,29034.145335917037,10889.819175467212,10525.125258055241,0,2,2,-1.000,1,0,1,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,2,0,2,1.000,0,0,0,0.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,1,1,2,0.000,0,2,2,-1.000,0,1,1,-1.000,1,0,1,1.000
2025-02-09T20:41:26.315375,29302.830439606936,14361.752113194143,12046.97281628714,11905.196358935773,10161.631367201542,12682.316841590246,28325.16913173527,13255.551643211886,10953.610871639385,21113.90513402921,13021.261124994508,10099.259669972005,13141.517235117677,13486.035815682499,10025.477455494984,22502.593981386824,0,3,3,-1.000,1,0,1,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,2,1,3,0.333,0,0,0,0.000,1,1,2,0.000,2,0,2,1.000,1,0,1,1.000,0,0,0,0.000,1,1,2,0.000,0,2,2,-1.000,0,1,1,-1.000,2,0,2,1.000
2025-02-09T20:41:26.415228,14636.846871818267,10582.11238468454,11804.029184266165,11865.512154944325,21835.091011656583,28633.634514188634,13484.329863898678,29940.26828562484,14874.630949273851,11490.876878539291,12759.56972018813,21623.304694331207,10312.859014061876,12206.613280459076,12648.008744375826,12728.068531865743,0,3,3,-1.000,1,0,1,1.000,1,2,3,-0.333,1,1,2,0.000,2,0,2,1.000,1,2,3,-0.333,2,1,3,0.333,0,1,1,-1.000,1,1,2,0.000,2,0,2,1.000,1,0,1,1.000,1,0,1,1.000,1,1,2,0.000,0,2,2,-1.000,0,1,1,-1.000,2,0,2,1.000
2025-02-09T20:41:26.515897,12492.994076021798,14647.669940254022,12823.910516366348,22105.917730234974,23790.702883446094,14797.291543122832,13976.309100795834,13469.678024521601,28857.46080204544,11563.697745667492,12750.779289745518,14626.378065502908,13830.569575685337,12984.696007308137,10032.324622426877,10449.702789005774,0,3,3,-1.000,1,0,1,1.000,1,2,3,-0.333,2,1,3,0.333,2,0,2,1.000,1,2,3,-0.333,2,1,3,0.333,0,1,1,-1.000,1,2,3,-0.333,2,0,2,1.000,1,0,1,1.000,1,0,1,1.000,1,1,2,0.000,0,2,2,-1.000,0,1,1,-1.000,2,0,2,1.000
2025-02-09T20:41:26.615659,11492.569516656413,13124.396032579461,11044.578502067761,11117.728124146515,29005.32672254687,29174.409397449403,23456.164640111972,12666.267709781487,14419.694725707164,11477.135639968961,29706.071171076957,29037.561478524334,24157.821986148392,29992.340778207283,13232.59295553964,13863.688695590678,0,3,3,-1.000,1,0,1,1.000,1,2,3,-0.333,2,1,3,0.333,2,0,2,1.000,1,3,4,-0.500,3,1,4,0.500,0,1,1,-1.000,1,2,3,-0.333,2,0,2,1.000,1,1,2,0.000,1,1,2,0.000,2,1,3,0.333,0,3,3,-1.000,0,1,1,-1.000,2,0,2,1.000
2025-02-09T20:41:26.715911,12508.148301398043,28147.15662978959,10739.126154890566,12503.835505340645,12781.043291176567,11691.08779406864,24571.563094079185,10368.368161662533,14846.320805115349,10774.990353441946,14238.874628133439,29568.99678860044,14379.905164026306,13423.707892598155,13516.568096106883,28555.70681159167,0,3,3,-1.000,1,1,2,0.000,1,2,3,-0.333,2,1,3,0.333,2,0,2,1.000,1,3,4,-0.500,3,1,4,0.500,0,1,1,-1.000,1,2,3,-0.333,2,0,2,1.000,1,1,2,0.000,1,1,2,0.000,2,1,3,0.333,0,3,3,-1.000,0,1,1,-1.000,2,1,3,0.333
2025-02-09T20:41:26.815411,10357.833316794726,10534.378525873031,29809.173613919407,11376.810000736534,14992.31634753761,10465.617658796584,12836.990024959767,13406.062348222393,13636.889840068738,14156.197264023369,29744.290581803383,11147.365921616214,11352.35203293019,11211.062502391911,12515.03467411946,22376.64708092431,0,3,3,-1.000,1,1,2,0.000,1,3,4,-0.500,2,1,3,0.333,2,0,2,1.000,1,3,4,-0.500,3,1,4,0.500,0,1,1,-1.000,1,2,3,-0.333,2,0,2,1.000,1,2,3,-0.333,1,1,2,0.000,2,1,3,0.333,0,3,3,-1.000,0,1,1,-1.000,2,1,3,0.333
2025-02-09T20:41:26.915564,14279.577413554642,12573.40905472652,10958.10140728842,29365.757542770763,29126.514220532034,29241.837550271783,11150.891837524314,22964.542708197463,13095.703274211966,28576.08121934496,23870.739244314114,12343.925304563327,22720.047054091738,10864.41183294642,14968.42670444303,22134.976171175418,0,3,3,-1.000,1,1,2,0.000,1,3,4,-0.500,2,2,4,0.000,2,1,3,0.333,1,4,5,-0.600,3,1,4,0.500,1,1,2,0.000,1,2,3,-0.333,2,1,3,0.333,1,2,3,-0.333,1,1,2,0.000,3,1,4,0.500,0,3,3,-1.000,0,1,1,-1.000,2,1,3,0.333
2025-02-09T20:41:27.015331,14564.703670164763,11876.144679775805,28672.9709344048,24388.775926411625,13439.241378236422,14843.366588176825,29945.293486814928,21698.207571861283,12137.645626235822,14470.156416392187,13922.296490239627,12100.141276211214,10619.997766415865,13731.974871341403,12275.232533781258,12057.812487834406,0,3,3,-1.000,1,1,2,0.000,1,4,5,-0.600,2,2,4,0.000,2,1,3,0.333,1,4,5,-0.600,3,2,5,0.200,1,1,2,0.000,1,2,3,-0.333,2,1,3,0.333,1,2,3,-0.333,1,1,2,0.000,3,1,4,0.500,0,3,3,-1.000,0,1,1,-1.000,2,1,3,0.333
2025-02-09T20:41:27.115693,21673.86208961243,12122.533039710404,12809.051847549925,13888.813487868376,14383.930408059947,11419.172504427193,12582.017743156131,28305.58645277839,23361.776499000476,10530.314289493846,13513.550192367871,23638.977427748094,11748.271216998872,10784.22641164722,11215.974023926587,28769.52356875045,1,3,4,-0.500,1,1,2,0.000,1,4,5,-0.600,2,2,4,0.000,2,1,3,0.333,1,4,5,-0.600,3,2,5,0.200,1,1,2,0.000,2,2,4,0.000,2,1,3,0.333,1,2,3,-0.333,2,1,3,0.333,3,1,4,0.500,0,3,3,-1.000,0,1,1,-1.000,2,2,4,0.000
2025-02-09T20:41:27.215274,13411.365441160711,14525.237121797516,24431.59437919616,23508.332998521593,14323.53395806956,10838.254082381764,22109.2348431768,21429.358703910613,13164.695814177816,28837.19799840851,22576.40462297581,22752.273151005953,10315.886958355979,14167.872286744798,10781.425375510793,13991.336367448062,1,3,4,-0.500,1,1,2,0.000,2,4,6,-0.333,3,2,5,0.200,2,1,3,0.333,1,4,5,-0.600,4,2,6,0.333,1,1,2,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,1,3,0.333,3,1,4,0.500,0,3,3,-1.000,0,1,1,-1.000,2,2,4,0.000
2025-02-09T20:41:27.315630,12084.897337975028,13019.129161774084,10907.266274462943,28835.0754058585,12610.13578157787,12917.8175448229,13408.282896463694,14634.023055280526,10740.710840869348,23930.091688089957,14800.5039692414,12341.68141354373,11832.403462057287,24615.238243062155,11561.807168722045,12509.841432578856,1,3,4,-0.500,1,1,2,0.000,2,4,6,-0.333,3,2,5,0.200,2,1,3,0.333,1,4,5,-0.600,4,2,6,0.333,1,1,2,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,1,3,0.333,3,1,4,0.500,1,3,4,-0.500,0,1,1,-1.000,2,2,4,0.000
2025-02-09T20:41:27.415835,14052.317654839175,11500.109596211514,14022.38677987417,13810.918776080429,10401.299046258906,13254.089960234247,13213.55136514744,11088.810968894262,14933.068036381872,10981.979315108581,12067.684335084215,28165.69616320538,29975.931652553532,12992.382174057806,28964.428700014647,11047.276140833454,1,3,4,-0.500,1,1,2,0.000,2,4,6,-0.333,3,2,5,0.200,2,1,3,0.333,1,4,5,-0.600,4,2,6,0.333,1,1,2,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,3,2,5,0.200,1,3,4,-0.500,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:27.514751,14764.78481660802,29559.482616148103,21933.362353932407,21482.2361542422,29909.518772698622,13247.782541152716,10204.240613896241,13634.437151523347,10781.306723336382,11441.213352179522,12727.346352827684,23962.322844106337,12395.192543385245,14135.650710151684,28123.22549140908,10280.04875585883,1,3,4,-0.500,1,2,3,-0.333,3,4,7,-0.143,4,2,6,0.333,2,2,4,0.000,1,4,5,-0.600,4,2,6,0.333,1,1,2,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,3,2,5,0.200,1,3,4,-0.500,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:27.714523,13551.45091003559,23004.878997558964,22624.123882047763,12493.598902454487,28158.511375652117,12028.242111509904,24366.741038035827,13435.681837527909,13176.528199959135,14308.112017244403,12194.796133902017,12709.68696523123,13413.139680711407,12022.27265675246,28983.920447294022,14762.38422948304,1,3,4,-0.500,1,2,3,-0.333,3,4,7,-0.143,4,2,6,0.333,2,2,4,0.000,1,4,5,-0.600,5,2,7,0.429,1,1,2,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,3,2,5,0.200,1,3,4,-0.500,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:27.815705,21254.25876626987,21497.872948852368,24074.159432592904,10615.159904467499,11459.174303612735,10209.590956179192,13390.259207819228,28181.521495459314,10681.772118991228,12404.108966979964,14318.545095508442,12487.639481075832,11721.079435169577,21408.396203129247,22875.696926928504,12475.637253268198,2,3,5,-0.200,1,2,3,-0.333,3,4,7,-0.143,4,2,6,0.333,2,2,4,0.000,1,4,5,-0.600,5,2,7,0.429,1,2,3,-0.333,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,2,2,4,0.000,3,2,5,0.200,2,3,5,-0.200,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:27.915103,14442.127901548076,11646.709811187375,23891.483480775147,23741.367090654152,23694.689472862694,14100.896759255273,21521.366463938975,11460.84167007502,12852.269151597939,11822.46289132728,29444.86351348132,11612.973900226489,24059.785317847734,11430.746152340464,13371.327379788763,13022.558365000685,2,3,5,-0.200,1,2,3,-0.333,3,4,7,-0.143,5,2,7,0.429,3,2,5,0.200,1,4,5,-0.600,6,2,8,0.500,1,2,3,-0.333,2,2,4,0.000,2,2,4,0.000,2,3,5,-0.200,2,2,4,0.000,4,2,6,0.333,2,3,5,-0.200,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:28.015519,29040.303494107047,28020.073655028933,13102.42385119375,29542.333390704465,24494.058088082435,21163.194266939405,24842.46219067364,22941.969876016905,28144.620293903205,13533.51767868649,29497.505703065624,29093.2038209274,11072.617774694534,13686.173846158972,11820.982449399982,11412.081463578035,2,4,6,-0.333,1,3,4,-0.500,3,4,7,-0.143,5,2,7,0.429,3,2,5,0.200,2,4,6,-0.333,6,2,8,0.500,2,2,4,0.000,2,3,5,-0.200,2,2,4,0.000,2,3,5,-0.200,2,3,5,-0.200,4,2,6,0.333,2,3,5,-0.200,0,2,2,-1.000,2,2,4,0.000
2025-02-09T20:41:28.116188,29998.804794201948,11696.35317868499,29758.316737167086,11106.593934685978,12959.235273038998,12116.802751949279,22746.672756386382,13384.777429552427,10224.556454778301,13436.355313365142,28437.5084450779,10845.629691625312,14625.533689677588,29073.39398173084,10978.405672554547,29815.493416467347,2,4,6,-0.333,1,3,4,-0.500,3,5,8,-0.250,5,2,7,0.429,3,2,5,0.200,2,4,6,-0.333,6,2,8,0.500,2,2,4,0.000,2,3,5,-0.200,2,2,4,0.000,2,3,5,-0.200,2,3,5,-0.200,4,2,6,0.333,2,4,6,-0.333,0,2,2,-1.000,2,3,5,-0.200
