Timestamp,Arena1_ADC,Arena2_ADC,Arena3_ADC,Arena4_ADC,Arena5_ADC,Arena6_ADC,Arena7_ADC,Arena8_ADC,Arena9_ADC,Arena10_ADC,Arena11_ADC,Arena12_ADC,Arena13_ADC,Arena14_ADC,Arena15_ADC,Arena16_ADC,Arena1_LeftCount,Arena1_RightCount,Arena1_TotalCount,Arena1_Preference,Arena2_LeftCount,Arena2_RightCount,Arena2_TotalCount,Arena2_Preference,Arena3_LeftCount,Arena3_RightCount,Arena3_TotalCount,Arena3_Preference,Arena4_LeftCount,Arena4_RightCount,Arena4_TotalCount,Arena4_Preference,Arena5_LeftCount,Arena5_RightCount,Arena5_TotalCount,Arena5_Preference,Arena6_LeftCount,Arena6_RightCount,Arena6_TotalCount,Arena6_Preference,Arena7_LeftCount,Arena7_RightCount,Arena7_TotalCount,Arena7_Preference,Arena8_LeftCount,Arena8_RightCount,Arena8_TotalCount,Arena8_Preference,Arena9_LeftCount,Arena9_RightCount,Arena9_TotalCount,Arena9_Preference,Arena10_LeftCount,Arena10_RightCount,Arena10_TotalCount,Arena10_Preference,Arena11_LeftCount,Arena11_RightCount,Arena11_TotalCount,Arena11_Preference,Arena12_LeftCount,Arena12_RightCount,Arena12_TotalCount,Arena12_Preference,Arena13_LeftCount,Arena13_RightCount,Arena13_TotalCount,Arena13_Preference,Arena14_LeftCount,Arena14_RightCount,Arena14_TotalCount,Arena14_Preference,Arena15_LeftCount,Arena15_RightCount,Arena15_TotalCount,Arena15_Preference,Arena16_LeftCount,Arena16_RightCount,Arena16_TotalCount,Arena16_Preference
2025-02-09T19:13:08.659246,10758.162440132095,12725.805823500912,14887.532940102807,23798.001627014164,29591.855541268622,21072.36800501021,22972.039890990825,23196.60584961245,11909.24991088517,29993.360823579773,14109.68538797788,12685.762175875818,11456.383030944025,12068.379096013376,10769.652981689036,13908.133048078518,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000
2025-02-09T19:13:08.754489,29172.352658242817,13470.103552018303,29082.571658319685,21395.487030740343,13265.845918383737,22930.113823342257,22392.389008252827,11814.12747563287,22061.592707621952,11677.986013763713,12023.087108234624,29627.952700447902,12757.127672412757,12248.867894224644,12262.475514306841,29484.49853633884,0,1,1,-1.000,0,0,0,0.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,0,0,0,0.000,0,1,1,-1.000
2025-02-09T19:13:08.848919,24593.140086938787,13173.572384449626,13788.210119115127,29688.898738459608,12623.19513426564,12924.923597247518,14517.996265043737,14035.490325310358,29432.57979150927,13053.5157264908,12339.147663596179,10811.778565584507,11770.764590066774,10281.334844317524,22378.118526815746,11867.169414810962,0,1,1,-1.000,0,0,0,0.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,0,0,0,0.000,1,0,1,1.000,0,1,1,-1.000
2025-02-09T19:13:08.943815,13725.796780746427,29231.46282755334,14706.766327334755,12221.166923259401,14177.580570621241,10262.792066782604,28162.36558517436,11118.899998860508,11713.3303671642,11150.616059606866,11612.368862218986,14740.040063445682,13139.210010368479,21275.201444965318,10662.967389668725,11624.468503233167,0,1,1,-1.000,0,1,1,-1.000,0,1,1,-1.000,1,0,1,1.000,0,1,1,-1.000,1,0,1,1.000,1,1,2,0.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000,0,0,0,0.000,0,1,1,-1.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000
2025-02-09T19:13:09.039973,12798.391245751105,24925.55718740481,29984.311860223504,14062.693449745637,14316.911356521829,23682.338969859193,14697.205131009105,29924.443056971737,14275.735666538505,13996.105139104478,11759.994198185705,22236.84615125182,11569.618313789477,23092.65674087315,13650.417879951036,14673.19630076741,0,1,1,-1.000,0,1,1,-1.000,0,2,2,-1.000,1,0,1,1.000,0,1,1,-1.000,2,0,2,1.000,1,1,2,0.000,1,1,2,0.000,1,0,1,1.000,0,1,1,-1.000,0,0,0,0.000,1,1,2,0.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,0,1,1,-1.000
2025-02-09T19:13:09.134188,11666.48461398046,29836.067688372146,14829.477340807985,13684.818117611208,28415.60871169607,28272.866467466898,28993.43849323719,14217.911904997407,10615.427113822343,22238.365388416973,12222.154662209283,29905.1805440275,10600.272492825987,12656.121702602564,14114.711824905984,29320.430233598043,0,1,1,-1.000,0,1,1,-1.000,0,2,2,-1.000,1,0,1,1.000,0,2,2,-1.000,2,0,2,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,0,0,0,0.000,1,1,2,0.000,0,0,0,0.000,1,0,1,1.000,1,0,1,1.000,0,2,2,-1.000
2025-02-09T19:13:09.229524,12412.50659830576,21716.356550837147,10294.205914437876,11449.777390184763,11272.149136364143,28608.10540598888,29922.672634362847,12332.00616048649,13956.990016332667,14242.822661533184,13514.134704352526,14181.998564734236,29620.879106632183,13847.705614358081,28165.79988373921,10164.384408827633,0,1,1,-1.000,0,1,1,-1.000,0,2,2,-1.000,1,0,1,1.000,0,2,2,-1.000,2,0,2,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,0,0,0,0.000,1,1,2,0.000,0,1,1,-1.000,1,0,1,1.000,1,1,2,0.000,0,2,2,-1.000
2025-02-09T19:13:09.324733,24063.482497419638,12690.449642016933,12376.637907028688,12023.819205009097,14026.364866985308,13992.639851836972,12178.820082593951,10717.440753980283,11804.922373264351,12087.09874506523,14797.61127927513,12841.167205180665,24793.81482617472,29345.737106134286,10593.392901658583,29864.74826503673,1,1,2,0.000,0,1,1,-1.000,0,2,2,-1.000,1,0,1,1.000,0,2,2,-1.000,2,0,2,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,0,0,0,0.000,1,1,2,0.000,0,1,1,-1.000,1,1,2,0.000,1,1,2,0.000,0,3,3,-1.000
2025-02-09T19:13:09.419002,10593.95706326043,12486.579898042724,12323.177242886124,11051.299734468152,10722.112343056704,13038.135118679307,11783.023040351556,11487.576453379828,12247.56186368676,14136.191287278954,12837.403684686524,21845.12002948713,14739.738488878054,14924.580675353649,11825.028236736129,14904.542947090064,1,1,2,0.000,0,1,1,-1.000,0,2,2,-1.000,1,0,1,1.000,0,2,2,-1.000,2,0,2,1.000,1,2,3,-0.333,1,1,2,0.000,1,0,1,1.000,1,1,2,0.000,0,0,0,0.000,2,1,3,0.333,0,1,1,-1.000,1,1,2,0.000,1,1,2,0.000,0,3,3,-1.000
2025-02-09T19:13:09.518845,23618.98575991064,29166.40690467012,13226.073650005896,10224.705605738376,10898.298895220853,29687.311472353507,23920.95143395996,11275.123346768272,29122.540551683076,10843.859867275445,12935.30499590451,14283.986058163358,13092.090552175723,21277.829833475786,23849.072910018236,13070.29491071911,2,1,3,0.333,0,2,2,-1.000,0,2,2,-1.000,1,0,1,1.000,0,2,2,-1.000,2,1,3,0.333,2,2,4,0.000,1,1,2,0.000,1,1,2,0.000,1,1,2,0.000,0,0,0,0.000,2,1,3,0.333,0,1,1,-1.000,2,1,3,0.333,2,1,3,0.333,0,3,3,-1.000
