Timestamp,Arena1_ADC,Arena2_ADC,Arena3_ADC,Arena4_ADC,Arena5_ADC,Arena6_ADC,Arena7_ADC,Arena8_ADC,Arena9_ADC,Arena10_ADC,Arena11_ADC,Arena12_ADC,Arena13_ADC,Arena14_ADC,Arena15_ADC,Arena16_ADC,Arena1_LeftCount,Arena1_RightCount,Arena1_TotalCount,Arena1_Preference,Arena2_LeftCount,Arena2_RightCount,Arena2_TotalCount,Arena2_Preference,Arena3_LeftCount,Arena3_RightCount,Arena3_TotalCount,Arena3_Preference,Arena4_LeftCount,Arena4_RightCount,Arena4_TotalCount,Arena4_Preference,Arena5_LeftCount,Arena5_RightCount,Arena5_TotalCount,Arena5_Preference,Arena6_LeftCount,Arena6_RightCount,Arena6_TotalCount,Arena6_Preference,Arena7_LeftCount,Arena7_RightCount,Arena7_TotalCount,Arena7_Preference,Arena8_LeftCount,Arena8_RightCount,Arena8_TotalCount,Arena8_Preference,Arena9_LeftCount,Arena9_RightCount,Arena9_TotalCount,Arena9_Preference,Arena10_LeftCount,Arena10_RightCount,Arena10_TotalCount,Arena10_Preference,Arena11_LeftCount,Arena11_RightCount,Arena11_TotalCount,Arena11_Preference,Arena12_LeftCount,Arena12_RightCount,Arena12_TotalCount,Arena12_Preference,Arena13_LeftCount,Arena13_RightCount,Arena13_TotalCount,Arena13_Preference,Arena14_LeftCount,Arena14_RightCount,Arena14_TotalCount,Arena14_Preference,Arena15_LeftCount,Arena15_RightCount,Arena15_TotalCount,Arena15_Preference,Arena16_LeftCount,Arena16_RightCount,Arena16_TotalCount,Arena16_Preference
2025-02-09T20:28:45.608594,13969.941375775294,21329.043431635066,13197.323299006224,13899.587329675545,11296.357959226303,22608.403926614898,14370.697874820902,14895.428755984569,11779.048612255587,10365.892012535613,11278.60585436163,12965.584605253012,14858.501685409416,10688.864109065673,11000.460464743479,22675.108465504843,2,4,6,-0.333,4,1,5,0.600,3,4,7,-0.143,5,2,7,0.429,1,2,3,-0.333,3,2,5,0.200,3,3,6,0.000,5,4,9,0.111,0,4,4,-1.000,5,2,7,0.429,3,1,4,0.500,4,3,7,0.143,6,2,8,0.500,3,4,7,-0.143,4,1,5,0.600,7,2,9,0.556
2025-02-09T20:28:45.708477,23869.630532976287,12009.703632339162,14123.687502561084,12566.839034868914,14426.516759425713,14686.50621275582,11973.266979119322,11869.638903157664,28237.421998323833,29712.169571241935,11812.866457825918,12077.190373271085,10577.310063433892,11717.208567543368,14475.412075906397,12554.062859464466,3,4,7,-0.143,4,1,5,0.600,3,4,7,-0.143,5,2,7,0.429,1,2,3,-0.333,3,2,5,0.200,3,3,6,0.000,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,1,4,0.500,4,3,7,0.143,6,2,8,0.500,3,4,7,-0.143,4,1,5,0.600,7,2,9,0.556
2025-02-09T20:28:45.807993,10184.82495722652,10104.702102127929,10385.45565466751,28038.035511318634,28542.553885665697,11588.963160070542,22925.45445502997,14584.837641321938,14493.700009025419,11545.158412978235,10563.4523032514,11713.784025219731,12848.85197381172,14942.608126999503,14227.78237112203,14181.153125644705,3,4,7,-0.143,4,1,5,0.600,3,4,7,-0.143,5,3,8,0.250,1,3,4,-0.500,3,2,5,0.200,4,3,7,0.143,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,1,4,0.500,4,3,7,0.143,6,2,8,0.500,3,4,7,-0.143,4,1,5,0.600,7,2,9,0.556
2025-02-09T20:28:45.907702,21632.800535526978,11498.288881817487,12028.557137611442,12865.84545343586,13861.869467094268,13647.08948679244,14651.235546586893,13977.616683104416,12362.022818146885,13580.297126254383,10346.402530023615,14745.119409981293,11970.63267787882,23896.284045200926,14816.774359767587,23897.948854103608,4,4,8,0.000,4,1,5,0.600,3,4,7,-0.143,5,3,8,0.250,1,3,4,-0.500,3,2,5,0.200,4,3,7,0.143,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,1,4,0.500,4,3,7,0.143,6,2,8,0.500,4,4,8,0.000,4,1,5,0.600,8,2,10,0.600
2025-02-09T20:28:46.007826,14553.265780162092,29270.167185008515,12584.368246984715,13535.45592714247,29311.280690607095,12103.050643313127,11418.131526166317,11561.786236239685,11528.88671957862,12528.319102922822,29387.187767049596,28103.429864435195,13066.026913282982,13384.081080919237,22488.367374661666,11121.473310570975,4,4,8,0.000,4,2,6,0.333,3,4,7,-0.143,5,3,8,0.250,1,4,5,-0.600,3,2,5,0.200,4,3,7,0.143,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,2,5,0.200,4,4,8,0.000,6,2,8,0.500,4,4,8,0.000,5,1,6,0.667,8,2,10,0.600
2025-02-09T20:28:46.107977,21548.937072077213,13920.488524675757,11562.096961333307,23880.424696121605,13490.275229811037,12007.769185695823,23690.906591870975,14287.315955211932,14684.547589786767,11142.93246348774,12703.969588243144,13527.031094481123,21658.04310903398,12190.964335841134,12317.741443937744,11472.672299134261,5,4,9,0.111,4,2,6,0.333,3,4,7,-0.143,6,3,9,0.333,1,4,5,-0.600,3,2,5,0.200,5,3,8,0.250,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,2,5,0.200,4,4,8,0.000,7,2,9,0.556,4,4,8,0.000,5,1,6,0.667,8,2,10,0.600
2025-02-09T20:28:46.208520,14799.76809525727,13705.218848481873,14775.975496762449,22251.720193371955,13018.880654690456,22181.395756082457,11744.354310505365,12379.324608030609,12513.56491203078,13644.96773655304,29295.165579656612,22327.266542268866,13641.968747778445,12027.634255011799,10851.60106069516,12412.041974087551,5,4,9,0.111,4,2,6,0.333,3,4,7,-0.143,6,3,9,0.333,1,4,5,-0.600,4,2,6,0.333,5,3,8,0.250,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,3,6,0.000,5,4,9,0.111,7,2,9,0.556,4,4,8,0.000,5,1,6,0.667,8,2,10,0.600
2025-02-09T20:28:46.307972,29696.08429316579,22639.922797769694,14947.279436224444,23129.807266223197,12265.036218321784,11577.430545051693,10412.05000524849,12785.8679699223,11180.230932583547,13458.753777980928,11872.563068624358,28123.682586228068,11357.096601950232,11366.598608885764,13854.93489364201,11805.941999340244,5,5,10,0.000,5,2,7,0.429,3,4,7,-0.143,6,3,9,0.333,1,4,5,-0.600,4,2,6,0.333,5,3,8,0.250,5,4,9,0.111,0,5,5,-1.000,5,3,8,0.250,3,3,6,0.000,5,4,9,0.111,7,2,9,0.556,4,4,8,0.000,5,1,6,0.667,8,2,10,0.600
2025-02-09T20:28:46.408506,14773.21633951108,28550.361317860246,24863.06591183105,24613.84003667605,11205.762709902676,22662.134304638435,12111.675984026077,13581.430519976071,28788.152065664824,28984.37223043774,14541.439611387748,14172.983376789069,24750.747843731697,11529.29532780049,12837.415252793646,11132.651303748866,5,5,10,0.000,5,2,7,0.429,4,4,8,0.000,6,3,9,0.333,1,4,5,-0.600,5,2,7,0.429,5,3,8,0.250,5,4,9,0.111,0,6,6,-1.000,5,4,9,0.111,3,3,6,0.000,5,4,9,0.111,8,2,10,0.600,4,4,8,0.000,5,1,6,0.667,8,2,10,0.600
2025-02-09T20:28:46.508353,28576.47613879728,24936.117803899888,10549.504499964243,10175.75061667067,21683.67585306275,14384.296979119612,11158.384159255058,28291.554670543243,28446.44493073756,23301.7168233629,28406.79403288933,14515.583658303518,11396.266489183268,21470.947743148874,29087.07418000863,11550.4512146372,5,6,11,-0.091,5,2,7,0.429,4,4,8,0.000,6,3,9,0.333,2,4,6,-0.333,5,2,7,0.429,5,3,8,0.250,5,5,10,0.000,0,6,6,-1.000,5,4,9,0.111,3,4,7,-0.143,5,4,9,0.111,8,2,10,0.600,5,4,9,0.111,5,2,7,0.429,8,2,10,0.600
2025-02-09T20:28:46.608733,13153.63255972262,12529.732782072564,10092.138560140414,13193.72812860609,13336.597076818887,13951.080233940393,24009.01350794633,23191.776543457814,12692.12335944387,10422.134021983384,21774.53782743556,23113.285264680704,22322.635715219454,10576.081930894152,13533.743352403137,28787.235918938695,5,6,11,-0.091,5,2,7,0.429,4,4,8,0.000,6,3,9,0.333,2,4,6,-0.333,5,2,7,0.429,6,3,9,0.333,5,5,10,0.000,0,6,6,-1.000,5,4,9,0.111,3,4,7,-0.143,6,4,10,0.200,9,2,11,0.636,5,4,9,0.111,5,2,7,0.429,8,3,11,0.455
2025-02-09T20:28:46.707670,11930.558879135358,11463.99084194644,11407.61667847067,29556.192905645235,23489.448638453217,29461.60254562224,11633.502046282381,10361.37699442918,28512.77206919676,24399.040734099668,10678.06507173747,10915.980811837808,11786.097425534972,12764.654682785338,24738.249922249684,11842.319768103329,5,6,11,-0.091,5,2,7,0.429,4,4,8,0.000,6,4,10,0.200,3,4,7,-0.143,5,3,8,0.250,6,3,9,0.333,5,5,10,0.000,0,7,7,-1.000,6,4,10,0.200,3,4,7,-0.143,6,4,10,0.200,9,2,11,0.636,5,4,9,0.111,6,2,8,0.500,8,3,11,0.455
2025-02-09T20:28:46.808506,10410.123163819115,10694.492714791499,12941.450420528663,12859.29224482212,14526.631834034004,13990.248500480928,13924.907491087488,10350.65711407119,29144.575940742478,13021.158210496096,14036.612250487973,29490.20830502594,11532.671694836281,11641.754157907613,13450.245743015188,14171.501551738524,5,6,11,-0.091,5,2,7,0.429,4,4,8,0.000,6,4,10,0.200,3,4,7,-0.143,5,3,8,0.250,6,3,9,0.333,5,5,10,0.000,0,7,7,-1.000,6,4,10,0.200,3,4,7,-0.143,6,5,11,0.091,9,2,11,0.636,5,4,9,0.111,6,2,8,0.500,8,3,11,0.455
2025-02-09T20:28:46.908019,12229.68425772133,29948.420930612232,13289.446384625673,28266.215849919376,12874.2905896646,14458.40855786845,13850.53349005952,12548.85649299621,28522.989502471188,13147.760095566133,11649.230651462487,12893.091252683156,11410.262854940227,12212.084415661044,10123.028747278475,28371.60516189524,5,6,11,-0.091,5,3,8,0.250,4,4,8,0.000,6,5,11,0.091,3,4,7,-0.143,5,3,8,0.250,6,3,9,0.333,5,5,10,0.000,0,7,7,-1.000,6,4,10,0.200,3,4,7,-0.143,6,5,11,0.091,9,2,11,0.636,5,4,9,0.111,6,2,8,0.500,8,4,12,0.333
2025-02-09T20:28:47.008454,12779.008191148132,23059.742852891482,11228.184720410027,10807.767896006662,10152.741424924861,28354.0303471923,28948.97703028107,10358.87187496053,28172.428433092056,23283.050027749825,12817.161565559923,10559.37144863042,10230.207588962989,11278.703752669973,13721.54477499985,13815.417688238218,5,6,11,-0.091,5,3,8,0.250,4,4,8,0.000,6,5,11,0.091,3,4,7,-0.143,5,4,9,0.111,6,4,10,0.200,5,5,10,0.000,0,7,7,-1.000,7,4,11,0.273,3,4,7,-0.143,6,5,11,0.091,9,2,11,0.636,5,4,9,0.111,6,2,8,0.500,8,4,12,0.333
2025-02-09T20:28:47.108492,14648.67212301143,23289.897662066753,24284.459252883335,14366.232851496074,12229.734739078254,14884.149247287842,13219.971383198377,14446.54546099637,13424.879817489682,24791.79180137047,23556.82335635881,22707.724628432537,21709.44751139941,10870.021691461254,10840.696754968601,14274.276731230586,5,6,11,-0.091,5,3,8,0.250,5,4,9,0.111,6,5,11,0.091,3,4,7,-0.143,5,4,9,0.111,6,4,10,0.200,5,5,10,0.000,0,7,7,-1.000,7,4,11,0.273,4,4,8,0.000,7,5,12,0.167,10,2,12,0.667,5,4,9,0.111,6,2,8,0.500,8,4,12,0.333
2025-02-09T20:28:47.208461,14455.985365498334,13618.654925042689,11215.10287831749,14070.230565788308,12537.355301118343,28589.34098869842,13908.731783624935,12431.274406913393,11596.605744261487,14532.683431150968,13993.31805264053,10653.130089427952,29573.204879167828,11028.63574984424,14279.561931757591,10277.118283491693,5,6,11,-0.091,5,3,8,0.250,5,4,9,0.111,6,5,11,0.091,3,4,7,-0.143,5,5,10,0.000,6,4,10,0.200,5,5,10,0.000,0,7,7,-1.000,7,4,11,0.273,4,4,8,0.000,7,5,12,0.167,10,2,12,0.667,5,4,9,0.111,6,2,8,0.500,8,4,12,0.333
2025-02-09T20:28:47.308734,13629.945680354846,22306.781310041028,12973.154228917267,13586.18928293527,29362.548829504147,14619.41487157657,12230.922230610333,21880.93187956845,14771.497429710758,12467.797625279953,29688.514709208775,11196.555346486643,28422.63074738676,13727.810361017062,28212.52176433554,10362.171467249495,5,6,11,-0.091,6,3,9,0.333,5,4,9,0.111,6,5,11,0.091,3,5,8,-0.250,5,5,10,0.000,6,4,10,0.200,6,5,11,0.091,0,7,7,-1.000,7,4,11,0.273,4,5,9,-0.111,7,5,12,0.167,10,2,12,0.667,5,4,9,0.111,6,3,9,0.333,8,4,12,0.333
2025-02-09T20:28:47.407940,14999.280376576065,11707.810318493817,13972.005439657483,28988.321344654996,11841.035703053773,22461.315799828983,11744.604984120777,11811.624720576076,14556.437828179907,12164.246217559394,14314.755104926928,12861.964159528776,28383.075461195327,10079.365505869257,13847.592147821248,14904.30702799317,5,6,11,-0.091,6,3,9,0.333,5,4,9,0.111,6,6,12,0.000,3,5,8,-0.250,6,5,11,0.091,6,4,10,0.200,6,5,11,0.091,0,7,7,-1.000,7,4,11,0.273,4,5,9,-0.111,7,5,12,0.167,10,2,12,0.667,5,4,9,0.111,6,3,9,0.333,8,4,12,0.333
2025-02-09T20:28:47.509203,11958.738304811883,11032.786813329072,22811.390235165916,10730.355450000654,29939.885904084513,14708.53159187624,14172.900211454888,12013.168735603176,24418.722442362276,13737.589288644518,14051.129791946747,11100.993903470242,28925.124721111024,11403.703760751318,14739.257040797733,10010.913798972184,5,6,11,-0.091,6,3,9,0.333,6,4,10,0.200,6,6,12,0.000,3,6,9,-0.333,6,5,11,0.091,6,4,10,0.200,6,5,11,0.091,1,7,8,-0.750,7,4,11,0.273,4,5,9,-0.111,7,5,12,0.167,10,2,12,0.667,5,4,9,0.111,6,3,9,0.333,8,4,12,0.333
2025-02-09T20:28:47.607956,28943.91029960896,28872.164112652783,13649.828084190493,13186.111283983115,10542.203498525996,11683.220579731975,24154.75307121882,23742.201344867506,12602.470942859243,10606.819054831218,13407.810262946916,28988.379057576018,23815.01717186492,14231.865901010373,13622.50783626194,14872.84222243202,5,7,12,-0.167,6,4,10,0.200,6,4,10,0.200,6,6,12,0.000,3,6,9,-0.333,6,5,11,0.091,7,4,11,0.273,7,5,12,0.167,1,7,8,-0.750,7,4,11,0.273,4,5,9,-0.111,7,6,13,0.077,10,2,12,0.667,5,4,9,0.111,6,3,9,0.333,8,4,12,0.333
2025-02-09T20:28:47.709199,13998.674033192483,11039.285341327499,24269.7419397793,28804.91732498657,23668.55897794853,29666.252167477087,10008.315459074303,23094.89376057009,12779.406651311028,21040.11419137063,14759.384162373077,24094.40057075053,28603.380890974528,10943.523516522262,12176.444313957967,10626.102304574337,5,7,12,-0.167,6,4,10,0.200,7,4,11,0.273,6,7,13,-0.077,4,6,10,-0.200,6,6,12,0.000,7,4,11,0.273,7,5,12,0.167,1,7,8,-0.750,8,4,12,0.333,4,5,9,-0.111,7,6,13,0.077,10,2,12,0.667,5,4,9,0.111,6,3,9,0.333,8,4,12,0.333
