Timestamp,Arena1_ADC,Arena2_ADC,Arena3_ADC,Arena4_ADC,Arena5_ADC,Arena6_ADC,Arena7_ADC,Arena8_ADC,Arena9_ADC,Arena10_ADC,Arena11_ADC,Arena12_ADC,Arena13_ADC,Arena14_ADC,Arena15_ADC,Arena16_ADC,Arena1_LeftCount,Arena1_RightCount,Arena1_TotalCount,Arena1_Preference,Arena2_LeftCount,Arena2_RightCount,Arena2_TotalCount,Arena2_Preference,Arena3_LeftCount,Arena3_RightCount,Arena3_TotalCount,Arena3_Preference,Arena4_LeftCount,Arena4_RightCount,Arena4_TotalCount,Arena4_Preference,Arena5_LeftCount,Arena5_RightCount,Arena5_TotalCount,Arena5_Preference,Arena6_LeftCount,Arena6_RightCount,Arena6_TotalCount,Arena6_Preference,Arena7_LeftCount,Arena7_RightCount,Arena7_TotalCount,Arena7_Preference,Arena8_LeftCount,Arena8_RightCount,Arena8_TotalCount,Arena8_Preference,Arena9_LeftCount,Arena9_RightCount,Arena9_TotalCount,Arena9_Preference,Arena10_LeftCount,Arena10_RightCount,Arena10_TotalCount,Arena10_Preference,Arena11_LeftCount,Arena11_RightCount,Arena11_TotalCount,Arena11_Preference,Arena12_LeftCount,Arena12_RightCount,Arena12_TotalCount,Arena12_Preference,Arena13_LeftCount,Arena13_RightCount,Arena13_TotalCount,Arena13_Preference,Arena14_LeftCount,Arena14_RightCount,Arena14_TotalCount,Arena14_Preference,Arena15_LeftCount,Arena15_RightCount,Arena15_TotalCount,Arena15_Preference,Arena16_LeftCount,Arena16_RightCount,Arena16_TotalCount,Arena16_Preference
2025-02-09T20:38:31.790375,14740.420414735607,12136.363607292376,14455.112297093003,12326.359926853724,21269.262450669314,11111.525118630574,12609.73651684063,11353.8902963927,10969.344719191511,10855.405094994834,12861.807166223574,11132.58262227225,14686.204353996414,12134.691822680314,10953.085663771335,28537.527690279905,4,4,8,0.000,2,3,5,-0.200,2,1,3,0.333,5,2,7,0.429,6,2,8,0.500,2,4,6,-0.333,3,1,4,0.500,7,3,10,0.400,3,5,8,-0.250,5,3,8,0.250,2,4,6,-0.333,5,3,8,0.250,5,2,7,0.429,3,2,5,0.200,3,2,5,0.200,3,2,5,0.200
2025-02-09T20:38:31.790584,12401.277133069605,13025.229650388197,28300.455547780315,10239.765273014333,23714.98688026875,14729.608297540737,13799.109402618831,13760.619613941519,10350.943799406985,12624.077570789323,11954.361625872752,14328.510055495139,28564.840033471577,23720.35366632939,24107.577653701577,14028.466885274493,4,4,8,0.000,2,3,5,-0.200,2,2,4,0.000,5,2,7,0.429,6,2,8,0.500,2,4,6,-0.333,3,1,4,0.500,7,3,10,0.400,3,5,8,-0.250,5,3,8,0.250,2,4,6,-0.333,5,3,8,0.250,5,3,8,0.250,4,2,6,0.333,4,2,6,0.333,3,2,5,0.200
2025-02-09T20:38:31.790670,13675.662260693409,28985.07231351315,22914.332264510882,29293.672082875753,10340.710287624179,11782.777410575014,29562.16990102485,14472.149795008278,21438.815337547152,10503.651423651107,11064.958160976455,22822.457695481695,10483.494928888435,13805.262313688,12873.13876225043,21140.31415432443,4,4,8,0.000,2,4,6,-0.333,2,2,4,0.000,5,3,8,0.250,6,2,8,0.500,2,4,6,-0.333,3,2,5,0.200,7,3,10,0.400,4,5,9,-0.111,5,3,8,0.250,2,4,6,-0.333,6,3,9,0.333,5,3,8,0.250,4,2,6,0.333,4,2,6,0.333,4,2,6,0.333
2025-02-09T20:38:31.895964,11324.864866320413,12469.727461075008,14846.242021516044,12181.221242499792,22722.256973921507,23266.290329560354,28543.942711433683,11404.976182973993,11448.538769801606,13820.809992708528,13886.555058761176,14750.558973024677,13165.587406427827,10129.525123741447,11671.959658425676,12462.48188218373,4,4,8,0.000,2,4,6,-0.333,2,2,4,0.000,5,3,8,0.250,7,2,9,0.556,3,4,7,-0.143,3,2,5,0.200,7,3,10,0.400,4,5,9,-0.111,5,3,8,0.250,2,4,6,-0.333,6,3,9,0.333,5,3,8,0.250,4,2,6,0.333,4,2,6,0.333,4,2,6,0.333
2025-02-09T20:38:31.896308,12402.894357657873,11775.399077834127,10313.854508540335,13028.675854837313,29706.50910611816,13289.971015955094,11706.872281269163,21334.658021450992,21418.127687118747,13266.773856380545,13787.758904641914,11186.146164012249,13927.81298749686,29268.996183847466,23740.604180431248,14640.047810381646,4,4,8,0.000,2,4,6,-0.333,2,2,4,0.000,5,3,8,0.250,7,2,9,0.556,3,4,7,-0.143,3,2,5,0.200,8,3,11,0.455,5,5,10,0.000,5,3,8,0.250,2,4,6,-0.333,6,3,9,0.333,5,3,8,0.250,4,3,7,0.143,5,2,7,0.429,4,2,6,0.333
2025-02-09T20:38:32.001098,10705.142050314123,11585.347606641375,12991.307086053184,14587.516837479758,10495.117615504914,28972.89114000213,29611.115387474074,10462.613710486785,14144.933911801148,11050.700558794335,13395.509071600804,10416.76015023069,13634.576494851019,12174.933108325295,11668.12714165577,28356.964892102224,4,4,8,0.000,2,4,6,-0.333,2,2,4,0.000,5,3,8,0.250,7,2,9,0.556,3,5,8,-0.250,3,3,6,0.000,8,3,11,0.455,5,5,10,0.000,5,3,8,0.250,2,4,6,-0.333,6,3,9,0.333,5,3,8,0.250,4,3,7,0.143,5,2,7,0.429,4,3,7,0.143
2025-02-09T20:38:32.001398,22844.485272929833,10495.947284020132,10842.855636940618,22293.98231623184,11121.960951637067,12064.606993976326,29617.141191070106,12422.866993984735,12376.159433372934,11096.216191555093,29525.61779777923,14663.892312730386,28104.324244357074,13222.275393964695,14685.184268042784,14066.121517941898,5,4,9,0.111,2,4,6,-0.333,2,2,4,0.000,6,3,9,0.333,7,2,9,0.556,3,5,8,-0.250,3,3,6,0.000,8,3,11,0.455,5,5,10,0.000,5,3,8,0.250,2,5,7,-0.429,6,3,9,0.333,5,4,9,0.111,4,3,7,0.143,5,2,7,0.429,4,3,7,0.143
2025-02-09T20:38:32.106079,11838.794744280582,10465.492813713006,29827.80859926675,29108.92258184011,11019.067726335867,14990.827804199584,12362.342218194595,11370.189157960667,29163.32813264124,24070.66710965209,12795.661035811218,24507.885043589897,14806.750795598266,14977.51565079664,12358.62240866074,11945.330756687206,5,4,9,0.111,2,4,6,-0.333,2,3,5,-0.200,6,3,9,0.333,7,2,9,0.556,3,5,8,-0.250,3,3,6,0.000,8,3,11,0.455,5,6,11,-0.091,6,3,9,0.333,2,5,7,-0.429,7,3,10,0.400,5,4,9,0.111,4,3,7,0.143,5,2,7,0.429,4,3,7,0.143
2025-02-09T20:38:32.106285,14842.90967262405,23329.912990094275,14876.479229495173,28760.755345355137,11144.221082966222,28147.176964487517,28560.82953727094,29817.06708573171,12200.55385774231,10393.139820997836,10007.110459224685,24731.71167466764,21887.730859451236,12603.37917932348,14396.34977258812,29403.587837510757,5,4,9,0.111,3,4,7,-0.143,2,3,5,-0.200,6,3,9,0.333,7,2,9,0.556,3,6,9,-0.333,3,4,7,-0.143,8,4,12,0.333,5,6,11,-0.091,6,3,9,0.333,2,5,7,-0.429,7,3,10,0.400,6,4,10,0.200,4,3,7,0.143,5,2,7,0.429,4,4,8,0.000
2025-02-09T20:38:32.210415,29698.64510626011,24404.58694473085,14762.347519702016,10744.622667651378,29208.800392530437,22010.696046847286,29533.085818798347,14435.471911550098,21576.769261503152,10287.455423141964,10878.667829146098,29933.216700975845,11834.507709929003,14341.829774047608,22895.697033814133,12658.100087361296,5,5,10,0.000,3,4,7,-0.143,2,3,5,-0.200,6,3,9,0.333,7,3,10,0.400,3,6,9,-0.333,3,4,7,-0.143,8,4,12,0.333,6,6,12,0.000,6,3,9,0.333,2,5,7,-0.429,7,3,10,0.400,6,4,10,0.200,4,3,7,0.143,6,2,8,0.500,4,4,8,0.000
